tsne_one,tsne_two,Label
-19.01,36.68,Exploits
-3.65,22.38,Normal
29.99,-33.18,Normal
13.58,-1.07,Normal
-2.41,33.57,Normal
11.61,16.59,Normal
-6.67,28.73,Normal
13.68,28.06,Normal
9.47,-2.18,Normal
-37.41,50.17,Normal
-8.37,-36.5,Normal
-0.34,30.78,Normal
17.42,22.59,Normal
28.41,-14.63,Normal
-1.17,-14.37,Normal
-42.3,-5.11,Normal
-7.69,35.86,Normal
24.7,19.07,Normal
29.63,-41.08,Normal
-1.58,-17.79,Normal
-23.75,7.2,Normal
12.67,-46.55,Normal
-1.79,34.88,Normal
-2.69,38.71,Normal
-1.56,-17.73,Normal
-30.98,-24.53,Normal
-34.94,-28.35,Normal
-14.31,-52.89,Normal
0.54,-26.58,Normal
-29.87,8.94,Normal
28.45,-6.55,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
14.82,-3.2,Normal
4.18,-3.85,Normal
1.22,-7.23,Normal
-14.31,-52.89,Normal
9.9,2.63,Normal
-31.27,-31.59,Normal
-10.83,26.17,Normal
37.93,4.76,Normal
-9.88,-16.56,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
1.84,-32.56,Normal
30.1,-33.06,Normal
-13.52,-16.2,Normal
2.17,-7.44,Normal
6.0,18.82,Normal
46.95,-2.36,Normal
-14.31,-52.89,Normal
14.55,-21.17,Normal
-23.98,-17.66,Normal
-15.48,22.54,Normal
-15.88,-23.17,Normal
-15.75,-23.97,Normal
-24.15,-6.46,Normal
-14.31,-52.89,Normal
-14.31,-52.89,Normal
4.8,-19.16,Normal
-1.99,-13.22, Reconnaissance 
1.52,-14.23,Exploits
24.88,-16.8,Exploits
-20.14,-15.07,Exploits
-18.33,-5.77,Normal
8.23,23.48,Normal
9.22,-20.56,Normal
-8.61,-9.96,Normal
-47.14,5.34,Normal
-31.49,18.65,Normal
-9.94,-23.5,Normal
-35.54,-36.4,Normal
-23.9,3.58,Normal
23.66,38.48,Normal
8.71,-29.85,Normal
17.16,22.76,Normal
-28.99,-11.02,Normal
-21.26,-14.98,Normal
30.48,6.15,Normal
-25.17,-24.04,Normal
-10.87,-19.57,Normal
-28.0,-25.28,Normal
-35.36,-26.0,Normal
13.82,-2.3,Normal
26.8,37.06,Normal
3.85,-38.39,Normal
14.98,31.65,Normal
16.1,19.36,Normal
-10.29,-19.02,Normal
-10.44,-19.18,Normal
-31.5,30.5,Normal
30.43,23.37,Normal
-28.19,-25.7,Normal
-25.26,25.99,Normal
7.36,-33.53,Normal
0.54,-26.58,Normal
38.4,18.76,Normal
-14.57,40.27,Normal
13.6,-40.95,Normal
14.98,31.65,Normal
30.68,-32.19,Normal
-20.93,7.52,Normal
-0.95,-33.03,Normal
-38.9,-21.48,Normal
39.58,8.03,Normal
43.77,-12.48,Normal
31.98,15.37,Normal
-14.48,-8.03,Normal
18.53,-18.99,Normal
-9.41,-4.38,Normal
-0.88,1.06,Normal
-19.98,35.37,Normal
45.07,-8.84,Normal
-1.3,19.06,Normal
29.35,28.28,Normal
-22.22,-2.62,Normal
31.58,-28.83,Normal
-28.48,-30.37,Normal
-17.22,-30.98,Normal
-41.66,-18.3,Normal
-11.14,22.86,Normal
5.11,-16.85,Normal
-33.43,-19.44,Normal
5.18,5.59,Normal
-37.83,13.06,Normal
-36.15,-19.23,Normal
-17.22,-30.98,Normal
-8.78,9.87,Normal
-31.89,-40.16,Normal
25.27,3.67,Normal
-17.46,27.73,Normal
-6.75,25.84,Normal
-6.75,25.84,Generic
-6.75,25.84,Generic
-34.13,-13.27,Generic
-6.75,25.84,Exploits
-6.75,25.84,Generic
-6.75,25.84,Generic
4.53,-37.15,Generic
-6.75,25.84, Reconnaissance 
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
-6.75,25.84,Generic
22.89,8.84,Generic
-16.86,16.82,Exploits
-7.9,30.24,Normal
-16.86,16.82,Normal
21.21,-12.11,Normal
-14.21,-35.23,Normal
32.33,34.43,Normal
-4.25,-15.58,Normal
29.34,-41.24,Normal
1.02,0.63,Normal
3.37,-14.37,Normal
46.57,-15.11,Normal
5.3,-25.86,Normal
-20.29,9.95,Normal
18.24,3.82,Normal
20.47,-41.56,Normal
12.44,0.41,Normal
-25.56,-5.64,Normal
4.98,-2.44,Normal
31.91,-5.91,Normal
-2.81,-6.27,Normal
28.62,-18.78,Normal
-46.74,-12.36,Normal
7.02,29.66,Normal
16.86,-2.02,Normal
-28.91,34.71,Normal
36.02,0.36,Normal
8.37,-36.35,Normal
4.81,-54.56,Normal
-30.67,0.93,Normal
-35.75,18.21,Normal
34.08,20.7,Normal
8.66,-44.46,Normal
4.86,-39.51,Normal
15.75,4.83,Normal
40.18,-12.32,Normal
-24.62,-30.28,Normal
4.05,21.4,Normal
-17.86,19.08,Normal
-36.01,17.26,Normal
-9.91,-35.42,Normal
-21.48,13.71,Normal
46.78,-8.38,Normal
-30.15,-35.52,Normal
-26.41,1.3,Normal
-38.96,12.36,Normal
-2.01,-29.29,Normal
-25.07,4.94,Normal
-61.75,12.41,Normal
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
17.17,8.85,Generic
-61.75,12.41,Exploits
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
-61.75,12.41,Generic
30.01,-12.98,Generic
22.34,28.98,Generic
26.93,22.57,Normal
43.7,-12.57,Normal
-28.44,-6.48,Normal
3.81,29.26,Normal
33.25,16.08,Normal
4.39,21.93,Normal
-1.61,-13.48,Normal
12.59,-20.86,Normal
-14.38,34.43,Normal
-5.3,24.11,Normal
-9.25,39.3,Normal
39.7,12.0,Normal
-46.01,13.94,Normal
5.6,-33.79,Normal
-9.26,39.34,Normal
25.75,21.41,Normal
14.38,17.55,Normal
-1.14,6.71,Normal
39.63,-18.9,Normal
-43.81,-5.99,Normal
39.7,12.0,Normal
-25.08,10.39,Normal
-9.12,38.84,Normal
15.46,19.68,Normal
-15.79,39.5,Normal
-1.56,-19.49,Normal
5.5,-1.25,Normal
5.57,29.72,Normal
-32.14,-25.67,Normal
31.64,-22.91,Normal
-2.21,17.44,Normal
45.26,10.21,Normal
16.9,2.42,Normal
-22.12,17.37,Normal
31.7,35.11,Normal
5.41,25.15,Normal
21.63,-42.67,Normal
-2.18,17.72,Normal
-18.84,-26.36,Normal
-15.79,0.69,Normal
14.83,-17.44,Normal
-0.27,10.02,Normal
-27.07,-31.59,Normal
6.57,14.45,Normal
-14.58,-16.61,Normal
-9.44,2.38,Normal
-15.5,0.97,Normal
-5.88,-8.11,Normal
-28.11,-14.58,Normal
-2.21,17.47,Normal
-15.81,0.63,Normal
9.26,19.49,Normal
39.82,11.84,Normal
18.22,-28.66,Normal
25.17,37.96,Normal
-19.12,3.78,Normal
-10.38,-13.68,Normal
-19.12,3.78,Normal
12.96,-7.23,Normal
19.09,-15.21,Exploits
29.22,-33.74,Generic
-43.27,11.26, Fuzzers 
-10.38,-6.01, Reconnaissance 
25.48,-56.94,Generic
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
-24.55,32.46,Normal
-31.86,14.88,Normal
2.52,-20.6,Normal
-3.48,21.52,Normal
-15.94,-22.5,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
-34.8,34.94,Normal
26.17,-10.07,Normal
25.48,-56.94,Normal
-8.55,-41.0,Normal
3.54,44.85,Normal
-39.66,-15.11,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
-37.01,51.12,Normal
9.28,19.37,Normal
-41.04,-19.2,Normal
40.79,-23.42,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
16.82,-22.14,Normal
-8.26,15.32,Normal
21.98,-5.74,Normal
2.23,9.12,Normal
-25.06,-10.71,Normal
-31.38,-40.04,Normal
-18.16,-16.7,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
25.48,-56.94,Normal
-19.05,-26.27,Normal
-13.54,-36.93,Normal
10.12,-54.03,Normal
45.98,1.8,Normal
39.55,-19.32,Normal
25.48,-56.94,Normal
1.04,3.12,Normal
6.28,-40.46,Normal
-6.48,4.56,Normal
25.08,20.03,Normal
-44.83,14.99,Normal
30.19,17.87,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-23.92,-3.12,Normal
-37.91,-42.94,Normal
7.71,1.33,Normal
24.28,-0.51,Normal
42.68,-20.56,Normal
-28.99,20.3,Normal
-21.61,-29.0,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-5.29,37.62,Normal
-5.57,4.56,Normal
25.23,22.6,Normal
6.46,11.47,Normal
18.43,-1.87,Normal
-10.38,-34.96,Normal
-37.91,-42.94,Normal
21.69,-11.98,Normal
6.33,10.55,Normal
-22.87,1.58,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
23.71,-26.61,Normal
-37.91,-42.94,Normal
-27.78,-2.91,Normal
-37.91,-42.94,Normal
-37.91,-42.94,Normal
-10.13,-62.1,Normal
10.11,51.15, Reconnaissance 
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
2.85,-10.7,Generic
8.24,50.89,Exploits
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
-21.92,29.41,Generic
-10.93,37.12,Normal
13.28,17.33,Normal
0.55,-26.58,Normal
8.83,21.21,Normal
4.93,-6.81,Normal
4.42,-5.87,Normal
5.75,26.65,Normal
-11.0,5.06,Normal
-24.01,-3.24,Normal
10.69,26.07,Normal
23.2,38.56,Normal
-31.73,-27.19,Normal
-0.08,-18.66,Normal
31.47,-24.5,Normal
-39.49,-15.33,Normal
8.24,50.89,Normal
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
8.24,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
32.97,-16.26,Generic
-0.32,22.3,Normal
-20.34,5.13,Normal
-28.41,-15.65,Normal
-7.95,19.16,Normal
-26.23,39.29,Normal
-34.9,-30.91,Normal
-4.67,-7.3,Normal
15.51,-22.97,Normal
35.32,-2.6,Normal
16.09,1.65,Normal
-4.55,-1.02,Normal
-26.93,-11.79,Normal
-10.49,1.46,Normal
-7.39,-39.82,Normal
6.18,-8.97,Normal
20.65,5.53,Normal
8.25,50.89,Normal
8.25,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
-10.13,-62.1,Generic
8.25,50.89, Reconnaissance 
8.25,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
8.25,50.89,Generic
-27.34,15.84,Generic
30.67,8.71,Exploits
-42.87,15.89,Normal
-42.45,23.54,Normal
21.88,29.38,Normal
33.9,7.03,Normal
-13.94,19.62,Normal
-11.14,22.86,Normal
32.79,6.4,Normal
-39.81,16.76,Normal
-0.67,34.4,Normal
-30.44,33.06,Normal
11.09,-18.21,Normal
2.67,9.3,Normal
-0.01,56.32,Normal
-0.01,56.32,Normal
-34.93,-28.35,Normal
1.17,1.99,Normal
-18.58,16.44,Normal
18.83,10.47,Normal
-12.9,-38.53,Normal
26.24,14.7,Normal
26.1,42.74,Normal
-28.17,26.19,Normal
6.87,-21.62,Normal
41.2,-27.99,Normal
26.1,42.74,Normal
26.1,42.74,Normal
-14.79,-7.28,Normal
-2.88,-6.97,Normal
8.44,42.76,Normal
5.77,9.88,Normal
-39.5,16.93,Normal
-36.02,17.27,Normal
42.06,9.45,Normal
30.96,-26.81,Normal
28.4,-5.02,Normal
31.16,12.35,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
49.65,-13.13,Normal
31.19,12.32,Normal
29.52,1.27,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
-27.76,3.46,Normal
-7.93,28.27,Normal
2.21,5.87,Normal
0.54,11.33,Normal
39.54,-20.7,Normal
25.45,41.0,Normal
6.67,3.04,Normal
20.7,22.82,Normal
-6.39,36.03,Normal
28.96,-15.76,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
25.45,41.0,Normal
-20.66,18.59,Normal
-5.94,29.19, Reconnaissance 
-25.25,55.3, Shellcode 
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
8.37,-36.35,Normal
4.81,-54.56,Normal
-4.37,-19.53,Normal
-25.25,55.3,Normal
-38.1,-16.72,Normal
13.06,16.9,Normal
-36.18,1.45,Normal
31.82,27.57,Normal
31.93,34.71,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
31.42,-39.63,Normal
-41.65,-18.3,Normal
-25.25,55.3,Normal
-25.25,55.3,Normal
-36.18,1.45,Normal
-16.26,-23.92,Normal
-18.01,-1.01,Normal
29.91,-9.99,Normal
-24.0,-33.73,Normal
-25.25,55.3,Normal
-21.19,30.61,Normal
-16.25,-25.38,Normal
-25.25,55.3,Normal
-18.11,37.55,Normal
-0.77,26.05,Normal
-43.53,-9.81,Normal
-27.03,38.76,Normal
48.43,-18.05,Normal
-28.03,-9.46,Normal
-19.81,40.52,Normal
-20.9,6.27,Normal
-40.66,28.55,Normal
32.61,-10.87,Normal
0.27,43.13,Normal
-0.14,-7.33,Normal
-21.95,-9.67,Normal
-27.75,19.07,Normal
-40.26,8.38,Normal
42.7,0.68,Normal
-31.41,30.22,Normal
38.05,3.74,Normal
-20.9,40.68,Normal
39.04,-13.38,Normal
-27.78,30.81,Normal
26.08,-10.09,Normal
40.87,10.9,Normal
-31.43,-13.53,Normal
43.29,-9.03,Normal
-16.97,11.03,Normal
9.91,50.94,Normal
9.91,50.94,Generic
9.91,50.94,Generic
9.28,50.74,Generic
9.28,50.74,Generic
9.28,50.74,Generic
9.91,50.94,Generic
9.91,50.94,Generic
9.91,50.94,Generic
9.28,50.74,Generic
9.28,50.74,Generic
9.28,50.74,Generic
9.91,50.94,Generic
9.28,50.74,Generic
9.91,50.94,Generic
9.91,50.94,Generic
9.91,50.94,Generic
9.28,50.74,Generic
2.47,-0.18,Generic
-47.68,11.79,Exploits
5.98,-22.6,Normal
-3.68,-38.63,Normal
19.16,-25.66,Normal
50.66,-14.66,Normal
19.67,-3.69,Normal
12.49,3.65,Normal
9.65,-2.85,Normal
1.54,27.72,Normal
24.6,-11.34,Normal
-33.27,22.08,Normal
-26.49,26.82,Normal
-17.22,-30.98,Normal
-7.64,-26.51,Normal
31.48,-29.08,Normal
35.03,-29.68,Normal
4.36,13.76,Normal
-42.5,-4.7,Normal
-39.58,3.24,Normal
5.9,-22.66,Normal
47.45,-14.18,Normal
-13.28,40.51,Normal
-17.07,-16.52,Normal
25.84,10.28,Normal
8.72,-33.45,Normal
-18.09,23.16,Normal
-4.38,-40.46,Normal
37.84,-29.5,Normal
-22.51,27.96,Normal
13.45,28.31,Normal
3.66,-17.37,Normal
-5.56,-25.01,Normal
-17.05,24.35,Normal
9.31,50.58,Normal
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
9.31,50.58,Generic
-10.13,-62.1,Generic
0.68,-21.36, Reconnaissance 
-21.55,-19.25,Exploits
38.15,-3.75,Normal
-1.07,19.13,Normal
-28.93,-11.34,Normal
7.53,24.33,Normal
-25.26,18.0,Normal
-13.35,-26.08,Normal
-13.43,2.7,Normal
-29.48,-29.61,Normal
-25.42,-4.55,Normal
-11.33,-41.09,Normal
-39.93,-9.91,Normal
-11.98,-1.24,Normal
-23.58,35.52,Normal
4.4,21.94,Normal
-46.72,-12.15,Normal
-36.29,-18.32,Normal
19.84,-7.17,Normal
-9.37,-35.87,Normal
38.6,-24.71,Normal
-15.8,-23.18,Normal
26.22,25.9,Normal
-36.98,-43.78,Normal
-36.98,-43.78,Normal
24.36,10.77,Normal
-42.65,26.84,Normal
-31.45,18.3,Normal
-9.62,-16.89,Normal
-35.58,17.19,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
32.86,-4.64,Normal
-41.28,7.15,Normal
-37.86,-42.98,Normal
-32.01,29.84,Normal
-30.98,2.92,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
10.39,-36.06,Normal
10.39,-36.06,Normal
1.54,27.72,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-10.58,7.97,Normal
-36.18,-6.87,Normal
-39.22,-9.07,Normal
-4.67,-14.7,Normal
44.86,-16.79,Normal
1.54,27.72,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
-37.86,-42.98,Normal
4.5,-13.41,Normal
22.15,54.97,Exploits
-7.96,19.16,DoS
-15.85,4.26,Normal
7.16,-33.54,Normal
42.38,5.98,Normal
-5.2,-26.02,Normal
-19.56,13.87,Normal
-34.76,10.67,Normal
-15.97,25.46,Normal
-10.55,16.51,Normal
-4.6,1.54,Normal
-24.03,23.71,Normal
-13.23,31.26,Normal
11.79,24.55,Normal
37.88,5.52,Normal
-12.39,31.16,Normal
-0.62,34.38,Normal
38.85,12.65,Normal
14.48,2.6,Normal
-4.38,-40.46,Normal
22.03,-31.88,Normal
5.21,19.42,Normal
14.67,27.86,Normal
2.05,19.17,Normal
39.97,-7.34,Normal
3.94,34.95,Normal
24.18,17.68,Normal
-1.61,18.63,Normal
-17.15,-21.08,Normal
-28.83,16.25,Normal
-8.59,6.62,Normal
3.84,-20.3,Normal
29.43,21.05,Normal
3.15,12.84,Normal
-4.37,-19.53,Normal
-2.49,-1.41,Normal
-1.31,-18.07,Normal
-14.57,-53.44,Normal
-1.73,17.81,Normal
24.6,-35.57,Normal
-16.13,-22.09,Normal
-4.5,-18.64,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-34.06,-18.1,Normal
17.5,21.91,Normal
-25.52,0.86,Normal
29.27,-36.72,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-4.37,-19.53,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-37.37,50.28,Normal
28.87,-18.39,Normal
-31.98,-24.49,Normal
-14.57,-53.44,Normal
-14.57,-53.44,Normal
-14.39,-53.02,Normal
-14.39,-53.02,Normal
-14.39,-53.02,Normal
-14.39,-53.02,Normal
-14.39,-53.02,Normal
37.59,-27.09,Normal
-17.93,-34.32,Normal
-17.93,-34.32,Normal
-17.93,-34.32,Normal
-8.98,-18.45,Normal
-43.48,26.97,Normal
9.8,-14.78,Normal
5.57,29.72,Normal
7.93,-7.37,Normal
-23.75,-7.23,Normal
20.37,26.51,Normal
-33.02,28.5,Normal
-8.91,-2.18,Normal
-36.87,27.82,Normal
-33.08,28.4,Normal
10.16,-20.09,Normal
8.24,29.77,Normal
3.55,18.96,Normal
8.24,29.77,Normal
15.17,-11.55,Normal
-36.86,28.3,Normal
-2.22,29.5,Normal
-15.61,-11.54,Normal
35.14,2.1,Normal
-17.93,-34.32,Normal
35.51,29.71,Normal
12.33,-12.45,Normal
9.45,-14.4,Normal
0.91,-14.38,Normal
-57.68,-13.07, Reconnaissance 
9.57,50.43, Reconnaissance 
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
-33.21,35.04,Generic
-23.72,3.25,Normal
-18.48,-16.36,Normal
47.19,-14.46,Normal
7.02,-39.53,Normal
-30.8,1.2,Normal
-1.41,-29.53,Normal
18.29,14.94,Normal
16.0,13.21,Normal
-26.32,19.1,Normal
-35.67,-35.67,Normal
22.25,10.71,Normal
-11.02,17.6,Normal
-4.18,-15.69,Normal
-8.05,3.82,Normal
18.29,14.94,Normal
-28.45,22.62,Normal
-10.37,-24.28,Normal
46.62,-15.05,Normal
12.28,-25.27,Normal
-5.6,13.57,Normal
8.52,9.71,Normal
-25.2,10.46,Normal
3.98,7.41,Normal
-4.51,-12.13,Normal
28.68,-1.3,Normal
18.29,14.94,Normal
9.57,50.43,Normal
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
9.57,50.43,Generic
-42.64,11.25,Generic
9.57,50.43,Exploits
1.91,-23.89,Generic
5.74,-33.78,Normal
11.27,25.96,Normal
44.59,-17.08,Normal
-41.13,47.55,Normal
32.18,-31.5,Normal
39.96,11.46,Normal
-0.4,6.66,Normal
-4.52,-17.77,Normal
8.67,-44.46,Normal
-25.88,4.72,Normal
-1.56,-34.46,Normal
-35.32,-34.13,Normal
-30.48,-34.67,Normal
-22.15,-23.36,Normal
1.35,-13.19,Normal
-28.63,20.6,Normal
29.77,18.03,Normal
-6.83,-37.24,Normal
23.63,14.58,Normal
12.43,7.51,Normal
-6.4,-23.65,Normal
-34.58,-4.82,Normal
-2.8,-6.11,Normal
18.2,3.75,Normal
32.44,-15.06,Normal
-9.56,-20.66,Normal
-11.42,-37.41,Normal
-19.8,5.13,Normal
-13.5,-28.99,Normal
-20.41,-5.16,Normal
-26.54,-21.1,Normal
-23.39,21.3,Normal
-28.21,-15.61,Normal
-2.42,17.32,Normal
22.52,-4.75,Normal
-18.99,10.84,Normal
26.89,-32.62,Normal
22.65,17.4,Normal
9.37,19.69,Normal
20.76,-28.56,Normal
-25.68,-8.15,Normal
-20.09,10.64,Normal
11.01,16.46,Normal
57.48,20.19, Reconnaissance 
57.48,20.19,Generic
-9.87,8.54,Generic
-0.27,4.82,Normal
26.65,-37.53,Normal
10.7,-19.72,Normal
13.31,-47.9,Normal
-37.85,-14.57,Normal
-38.86,23.83,Normal
5.9,-22.66,Normal
-7.57,-39.86,Normal
-38.05,10.59,Normal
31.13,27.65,Normal
-9.87,-25.45,Normal
-33.41,14.13,Normal
5.23,-30.21,Normal
48.51,-17.96,Normal
1.06,1.09,Normal
3.09,-44.51,Normal
36.8,-14.32,Normal
-4.49,-18.64,Normal
-12.26,-12.72,Normal
-48.23,-10.15,Normal
3.23,8.6,Normal
57.48,20.19,Normal
57.48,20.19,Generic
57.48,20.19,Generic
57.48,20.19,Generic
57.48,20.19,Generic
57.48,20.19,Generic
57.48,20.19,Generic
57.48,20.19,Generic
-38.71,1.14,Generic
57.48,20.19, Reconnaissance 
57.48,20.19,Generic
57.48,20.19,Generic
57.48,20.19,Generic
57.48,20.19,Generic
6.29,-11.83,Generic
57.48,20.19,Exploits
-6.58,-5.16,Generic
-3.21,-8.58,Normal
30.33,18.43,Normal
22.38,38.67,Normal
-17.36,29.1,Normal
-4.23,-2.86,Normal
12.46,10.14,Normal
-7.06,13.83,Normal
20.78,10.26,Normal
13.54,31.79,Normal
34.98,-29.68,Normal
29.4,19.24,Normal
-33.0,-6.6,Normal
40.9,10.83,Normal
18.03,14.39,Normal
-0.71,-45.81,Normal
21.57,-24.14,Normal
-6.49,36.65,Normal
21.48,18.51,Normal
-6.68,4.44,Normal
35.93,-1.54,Normal
18.48,-1.51,Normal
13.58,5.75,Normal
-37.94,27.93,Normal
11.84,41.64,Normal
-10.67,-12.48,Normal
22.38,38.67,Normal
-0.08,-22.24,Normal
-39.73,17.93,Normal
-25.97,23.27,Normal
35.35,30.75,Normal
26.13,42.73,Normal
26.13,42.73,Normal
26.13,42.73,Normal
26.13,42.73,Normal
26.13,42.73,Normal
25.67,41.25,Normal
-15.22,15.55,Normal
-23.98,-2.12,Normal
5.52,26.58,Normal
25.67,41.25,Normal
25.67,41.25,Normal
25.67,41.25,Normal
25.67,41.25,Normal
-15.22,15.55,Normal
-17.25,38.22,Normal
-23.82,12.56,Normal
-24.33,-2.61,Normal
25.67,41.25,Normal
25.67,41.25,Normal
25.67,41.25,Normal
25.67,41.25,Normal
6.41,11.36,Normal
-4.09,9.16,Normal
25.67,41.25,Normal
25.67,41.25,Normal
25.67,41.25,Normal
-21.27,-29.7,Normal
19.52,-31.95,Normal
25.67,41.25,Normal
17.8,-9.84,Normal
5.47,26.55,Normal
25.67,41.25,Normal
25.67,41.25,Normal
-13.18,39.0,Normal
-16.73,-0.28,Normal
13.69,41.04,Normal
-11.36,4.77,Normal
25.67,41.25,Normal
23.59,-5.02,Normal
-35.79,-3.14,Normal
4.13,44.74,Normal
12.72,9.28,Normal
25.67,41.25,Normal
25.67,41.25,Normal
45.94,22.35,Normal
0.27,-3.12, Shellcode 
-4.37,11.42, Fuzzers 
1.46,2.67, Reconnaissance 
-35.59,-25.36,Normal
42.4,-26.15,Normal
18.27,-15.05,Normal
17.79,-9.87,Normal
21.72,23.78,Normal
10.72,-28.54,Normal
-7.26,-39.64,Normal
10.12,-7.85,Normal
-28.38,-26.13,Normal
8.37,-36.35,Normal
-40.22,28.26,Normal
1.44,-18.03,Normal
-37.59,-22.84,Normal
-39.36,28.01,Normal
-9.91,-35.42,Normal
-3.19,15.79,Normal
-28.14,-18.2,Normal
16.63,9.3,Normal
16.84,-21.73,Normal
-25.47,30.65,Normal
15.62,-23.03,Normal
-24.09,-2.28,Normal
-8.92,-29.43,Normal
-12.87,-38.61,Normal
-9.91,-35.42,Normal
32.16,-9.31,Normal
-0.76,9.43,Normal
-22.51,-1.46,Normal
-8.63,-10.45,Normal
5.86,9.75,Normal
47.37,-4.7,Normal
35.35,30.75,Normal
-37.79,-43.04,Normal
-37.79,-43.04,Normal
-37.79,-43.04,Normal
-37.79,-43.04,Normal
-37.79,-43.04,Normal
-37.79,-43.04,Normal
11.28,-18.25,Normal
-20.89,24.36,Normal
11.88,4.0,Normal
-39.3,9.17,Normal
-27.63,2.0,Normal
12.67,-46.55,Normal
