"First_PC,Second_PC,Label"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.715,0.223,1"
"0.795,0.991,1"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.718,-0.356,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.567,-0.12,0"
"-0.75,-0.219,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.735,0.228,0"
"-0.721,-0.354,0"
"0.871,-0.041,0"
"0.734,-0.087,0"
"-0.75,-0.219,0"
"0.762,-0.068,0"
"0.717,-0.075,0"
"0.717,-0.075,0"
"-0.721,-0.354,0"
"-0.718,-0.356,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"1.058,0.017,0"
"0.739,-0.078,0"
"-0.715,-0.355,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"0.954,-0.066,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.706,-0.08,0"
"0.781,-0.122,0"
"0.797,-0.111,0"
"0.942,-0.016,0"
"0.68,-0.14,0"
"0.941,-0.012,0"
"-0.722,-0.352,0"
"-0.716,-0.355,0"
"0.834,-0.043,0"
"0.849,-0.046,0"
"0.9,1.017,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.722,-0.352,0"
"0.899,-0.087,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"0.998,-0.001,0"
"-0.715,-0.355,0"
"1.033,-0.0,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.755,0.233,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"-0.722,-0.352,0"
"0.892,-0.063,0"
"1.053,-0.023,0"
"0.678,-0.081,0"
"-0.722,-0.352,0"
"0.999,-0.001,0"
"-0.715,-0.355,0"
"-0.75,-0.219,0"
"0.668,-0.079,0"
"0.741,-0.061,0"
"0.815,-0.044,0"
"-0.722,-0.352,0"
"1.012,-0.064,0"
"-0.75,-0.219,0"
"-0.75,-0.219,0"
"0.953,0.286,1"
"-0.722,-0.352,0"
"0.803,-0.046,0"
"0.852,-0.039,0"
"-0.716,-0.355,0"
"0.867,-0.064,0"
"-0.715,-0.355,0"
"-0.722,-0.352,0"
"0.852,-0.053,0"
"0.772,-0.053,0"
"0.805,-0.045,0"
"1.018,0.003,0"
"1.103,0.02,0"
"0.735,-0.064,0"
"0.942,-0.012,0"
"1.136,0.023,0"
"0.907,-0.022,0"
"0.791,-0.078,0"
"0.829,-0.042,0"
"0.835,-0.04,0"
"-0.716,-0.355,0"
"-0.722,-0.352,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"1.123,-0.004,0"
"0.81,0.245,1"
"-0.902,0.497,1"
"0.875,1.006,1"
"0.75,-0.11,0"
"0.899,0.268,0"
"0.573,-0.148,0"
"0.518,-0.122,0"
"0.845,-0.044,0"
"0.754,-0.091,0"
"-0.716,-0.355,0"
"0.556,-0.119,0"
"-0.722,-0.352,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"1.078,0.022,0"
"0.879,-0.032,0"
"0.746,-0.108,0"
"0.837,-0.037,0"
"-0.722,-0.352,0"
"0.862,-0.055,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"0.925,-0.021,0"
"0.903,-0.073,0"
"0.746,-0.09,0"
"0.54,-0.161,0"
"0.908,-0.089,0"
"0.704,-0.12,0"
"-0.701,-0.422,0"
"-0.701,-0.422,0"
"-0.693,-0.47,0"
"0.837,-0.037,0"
"0.988,-0.016,0"
"-0.722,-0.352,0"
"1.094,0.316,0"
"0.733,-0.079,0"
"-0.716,-0.355,0"
"-0.722,-0.352,0"
"0.75,-0.073,0"
"0.735,-0.072,0"
"1.133,0.031,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.759,-0.073,0"
"-0.722,-0.352,0"
"0.516,-0.116,0"
"-0.722,-0.352,0"
"0.756,-0.078,0"
"0.774,-0.065,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.901,0.497,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.77,-0.053,0"
"-0.722,-0.352,0"
"0.789,-0.049,0"
"-0.722,-0.352,0"
"0.917,-0.064,0"
"0.899,-0.068,0"
"0.748,-0.116,0"
"1.127,-0.031,0"
"0.843,-0.037,0"
"0.73,-0.077,0"
"1.049,-0.045,0"
"0.879,-0.08,0"
"0.825,-0.045,0"
"1.118,-0.024,0"
"0.898,0.268,0"
"0.933,-0.074,0"
"0.949,-0.069,0"
"0.95,-0.069,0"
"0.627,-0.094,0"
"0.996,-0.003,0"
"0.684,-0.088,0"
"0.735,0.977,0"
"0.709,-0.092,0"
"0.619,-0.091,0"
"-0.715,-0.355,0"
"0.898,0.268,0"
"-0.715,-0.355,0"
"0.659,-0.084,0"
"0.847,-0.039,0"
"0.898,0.268,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.695,-0.472,0"
"1.161,-0.02,0"
"0.675,-0.09,0"
"-0.749,-0.219,0"
"0.677,-0.09,0"
"0.926,-0.017,0"
"-0.722,-0.352,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.751,-0.208,0"
"-0.722,-0.352,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.751,-0.208,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.662,-0.08,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"1.084,0.01,0"
"-0.749,-0.219,0"
"0.889,-0.029,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.875,0.262,0"
"1.001,-0.053,0"
"0.841,-0.096,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"0.705,-0.073,0"
"1.076,0.017,0"
"1.169,-0.026,0"
"0.903,-0.03,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"0.92,-0.017,0"
"-0.749,-0.219,0"
"-0.901,0.497,1"
"0.465,0.902,1"
"0.797,-0.097,0"
"-0.721,-0.354,0"
"0.766,-0.111,0"
"0.813,-0.043,0"
"0.747,-0.115,0"
"0.711,-0.072,0"
"0.93,-0.028,0"
"0.769,-0.113,0"
"0.818,-0.047,0"
"0.802,-0.046,0"
"0.604,-0.157,0"
"-0.716,-0.355,0"
"0.648,-0.149,0"
"0.93,-0.028,0"
"0.779,0.988,0"
"0.868,-0.033,0"
"0.564,-0.128,0"
"-0.718,-0.356,0"
"0.583,-0.164,0"
"0.783,-0.115,0"
"0.752,-0.119,0"
"0.527,-0.122,0"
"0.612,-0.149,0"
"0.846,0.255,0"
"0.725,-0.107,0"
"-0.715,-0.355,0"
"0.689,0.217,0"
"0.841,-0.05,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.842,-0.095,0"
"0.717,-0.128,0"
"0.936,-0.014,0"
"1.013,-0.008,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.976,-0.007,0"
"-0.716,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.002,-0.053,0"
"-0.718,-0.356,0"
"-0.721,-0.354,0"
"0.736,-0.062,0"
"0.688,-0.133,0"
"0.88,-0.088,0"
"0.776,-0.065,0"
"0.823,-0.054,0"
"0.849,-0.091,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.901,0.497,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.742,-0.066,0"
"0.756,-0.121,0"
"0.941,-0.07,0"
"0.711,-0.07,0"
"0.93,-0.061,0"
"0.935,-0.03,0"
"-0.721,-0.354,0"
"1.161,-0.018,0"
"0.932,-0.036,0"
"0.952,-0.069,0"
"0.82,0.249,0"
"0.682,-0.076,0"
"0.925,-0.084,0"
"1.136,-0.026,0"
"-0.718,-0.356,0"
"0.75,-0.07,0"
"0.953,-0.07,0"
"0.961,-0.04,0"
"0.987,-0.059,0"
"1.132,0.325,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.901,0.497,1"
"-0.715,-0.355,0"
"0.832,-0.051,0"
"0.915,1.021,0"
"0.676,-0.085,0"
"0.52,-0.115,0"
"-0.716,-0.355,0"
"0.957,-0.028,0"
"0.885,-0.036,0"
"0.855,-0.056,0"
"0.737,-0.128,0"
"0.839,-0.043,0"
"0.927,-0.085,0"
"0.755,-0.12,0"
"0.852,-0.093,0"
"-0.716,-0.355,0"
"0.961,0.283,0"
"1.123,0.019,0"
"-0.716,-0.355,0"
"0.494,-0.124,0"
"0.837,-0.038,0"
"-0.716,-0.355,0"
"0.976,-0.024,0"
"0.719,-0.084,0"
"0.813,-0.099,0"
"0.727,-0.081,0"
"0.942,0.279,0"
"0.789,0.99,0"
"1.137,0.031,0"
"0.979,-0.062,0"
"0.827,-0.1,0"
"-0.721,-0.354,0"
"0.973,-0.066,0"
"0.784,-0.105,0"
"0.779,-0.11,0"
"0.842,-0.094,0"
"0.989,-0.059,0"
"0.965,-0.077,0"
"0.981,-0.044,0"
"-0.718,-0.356,0"
"0.844,-0.095,0"
"0.642,-0.098,0"
"0.598,-0.108,0"
"0.62,-0.153,0"
"0.97,-0.063,0"
"1.003,-0.061,0"
"0.462,0.91,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.81,0.247,1"
"0.708,0.221,1"
"0.708,0.221,1"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.063,-0.042,0"
"0.891,-0.039,0"
"-0.715,-0.355,0"
"-0.749,-0.219,0"
"0.878,-0.085,0"
"0.881,-0.087,0"
"0.745,-0.12,0"
"0.92,-0.088,0"
"0.716,-0.081,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.715,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.058,-0.048,0"
"1.057,-0.003,0"
"-0.749,-0.219,0"
"0.723,-0.121,0"
"0.737,-0.123,0"
"-0.716,-0.355,0"
"0.815,-0.056,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.958,-0.063,0"
"0.934,-0.027,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"0.989,-0.014,0"
"0.849,-0.106,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.047,0.014,0"
"0.821,-0.046,0"
"0.96,-0.063,0"
"0.998,-0.057,0"
"-0.721,-0.354,0"
"-0.749,-0.219,0"
"0.867,-0.035,0"
"0.996,0.292,0"
"0.893,-0.024,0"
"0.996,0.292,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.964,-0.014,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.717,-0.356,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.154,0.024,0"
"0.967,-0.06,0"
"-0.749,-0.219,0"
"-0.716,-0.355,0"
"0.767,-0.056,0"
"0.801,-0.098,0"
"-0.718,-0.356,0"
"-0.749,-0.219,0"
"-0.694,-0.471,0"
"-0.747,-0.233,0"
"0.784,0.24,1"
"0.754,0.982,1"
"-0.897,0.496,1"
"0.557,0.928,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.722,-0.352,0"
"-0.715,-0.356,0"
"0.544,-0.119,0"
"-0.715,-0.355,0"
"-0.718,-0.356,0"
"0.885,-0.026,0"
"0.532,-0.117,0"
"0.776,-0.114,0"
"0.565,0.935,0"
"0.8,-0.106,0"
"0.773,-0.112,0"
"0.565,0.935,0"
"0.843,-0.05,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"-0.722,-0.352,0"
"0.634,-0.143,0"
"0.839,-0.037,0"
"-0.716,-0.355,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.901,0.497,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.722,-0.352,0"
"0.894,0.267,0"
"0.691,-0.076,0"
"-0.715,-0.355,0"
"0.798,-0.059,0"
"0.544,0.93,0"
"0.787,-0.05,0"
"-0.722,-0.353,0"
"-0.722,-0.352,0"
"-0.716,-0.355,0"
"0.755,-0.057,0"
"0.887,-0.089,0"
"0.799,-0.06,0"
"0.708,-0.069,0"
"-0.722,-0.352,0"
"-0.716,-0.355,0"
"0.544,0.93,0"
"-0.715,-0.355,0"
"0.867,-0.035,0"
"0.88,-0.031,0"
"-0.715,-0.356,0"
"1.043,-0.044,0"
"-0.716,-0.355,0"
"0.544,0.93,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.752,-0.219,0"
"0.814,-0.048,0"
"1.059,0.007,0"
"0.754,-0.115,0"
"0.92,-0.078,0"
"0.742,-0.116,0"
"0.822,-0.041,0"
"-0.751,-0.208,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"0.777,-0.052,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"0.906,-0.032,0"
"0.74,-0.075,0"
"0.892,-0.036,0"
"1.048,0.006,0"
"0.9,-0.081,0"
"0.771,-0.066,0"
"-0.752,-0.219,0"
"0.768,-0.059,0"
"0.968,-0.01,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"0.772,-0.066,0"
"0.747,-0.072,0"
"1.071,0.015,0"
"1.052,-0.005,0"
"1.059,-0.029,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"-0.716,-0.355,0"
"-0.752,-0.219,0"
"-0.752,-0.219,0"
"0.641,0.205,0"
"0.932,-0.078,0"
"0.901,-0.081,0"
"-0.752,-0.219,0"
"-0.716,-0.355,0"
"0.995,-0.015,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.721,-0.354,0"
"1.184,-0.021,0"
"0.975,-0.02,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.509,-0.13,0"
"0.925,-0.031,0"
"1.173,-0.014,0"
"-0.716,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.694,-0.089,0"
"-0.716,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.718,-0.356,0"
"-0.749,-0.219,0"
"0.945,0.28,0"
"0.568,-0.103,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"1.0,-0.011,0"
"-0.718,-0.356,0"
"-0.749,-0.219,0"
"-0.721,-0.354,0"
"-0.749,-0.219,0"
"0.904,0.268,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.715,-0.356,0"
"-0.715,-0.355,0"
"0.625,0.95,0"
"1.114,0.026,0"
"0.814,-0.043,0"
"-0.721,-0.354,0"
"0.82,-0.101,0"
"0.98,-0.058,0"
"0.653,-0.147,0"
"0.755,-0.071,0"
"-0.718,-0.356,0"
"0.886,-0.025,0"
"0.563,-0.116,0"
"-0.722,-0.352,0"
"0.978,-0.065,0"
"-0.715,-0.355,0"
"0.753,-0.114,0"
"0.624,-0.099,0"
"0.832,-0.038,0"
"1.104,0.023,0"
"0.851,0.256,0"
"0.915,-0.073,0"
"-0.722,-0.353,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.806,0.246,0"
"0.716,-0.072,0"
"0.642,-0.094,0"
"0.787,-0.049,0"
"0.884,-0.093,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"0.655,-0.095,0"
"-0.722,-0.352,0"
"1.098,-0.038,0"
"-0.716,-0.355,0"
"0.867,-0.082,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"0.867,-0.099,0"
"0.688,-0.09,0"
"0.755,-0.057,0"
"0.689,-0.129,0"
"0.776,-0.121,0"
"0.655,-0.095,0"
"-0.722,-0.352,0"
"1.132,0.018,0"
"-0.722,-0.352,0"
"0.789,-0.054,0"
"0.964,-0.016,0"
"0.92,1.022,0"
"0.898,-0.028,0"
"0.736,-0.071,0"
"0.935,-0.034,0"
"-0.715,-0.356,0"
"1.021,0.008,0"
"1.012,-0.054,0"
"1.096,0.018,0"
"-0.722,-0.352,0"
"1.048,0.007,0"
"0.688,-0.074,0"
"0.945,-0.027,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.673,-0.078,0"
"0.686,-0.075,0"
"1.04,0.303,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"1.128,-0.038,0"
"0.915,-0.042,0"
"1.141,-0.025,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"1.102,0.314,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.849,0.256,1"
"1.05,0.302,1"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.933,-0.014,0"
"0.81,-0.047,0"
"-0.722,-0.352,0"
"0.722,-0.125,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.722,-0.352,0"
"0.602,-0.152,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.932,-0.014,0"
"0.556,-0.162,0"
"0.847,-0.049,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.729,-0.077,0"
"0.924,-0.069,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.106,0.024,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"-0.749,-0.219,0"
"0.948,-0.013,0"
"-0.749,-0.219,0"
"-0.721,-0.354,0"
"0.71,-0.124,0"
"0.711,-0.124,0"
"0.655,-0.146,0"
"0.8,-0.049,0"
"0.969,-0.056,0"
"0.784,-0.054,0"
"0.993,0.291,0"
"0.545,-0.114,0"
"0.5,-0.125,0"
"0.757,-0.071,0"
"0.869,-0.09,0"
"0.773,-0.065,0"
"1.032,-0.049,0"
"0.748,-0.073,0"
"0.833,-0.038,0"
"-0.718,-0.356,0"
"0.79,-0.05,0"
"-0.716,-0.355,0"
"-0.902,0.497,1"
"0.498,0.912,1"
"-0.715,-0.355,0"
"1.055,0.009,0"
"0.684,-0.088,0"
"0.728,-0.072,0"
"0.863,-0.031,0"
"-0.718,-0.356,0"
"0.861,-0.048,0"
"-0.721,-0.354,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.715,-0.356,0"
"-0.716,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.781,-0.056,0"
"-0.716,-0.355,0"
"1.01,-0.016,0"
"0.672,0.962,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.908,-0.044,0"
"1.048,-0.044,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.716,-0.355,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.07,0.003,0"
"0.945,-0.07,0"
"-0.722,-0.353,0"
"-0.718,-0.356,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.811,0.245,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.901,0.497,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"1.023,-0.051,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"1.004,-0.056,0"
"0.561,-0.165,0"
"0.664,-0.085,0"
"-0.716,-0.355,0"
"1.02,-0.049,0"
"1.121,0.019,0"
"-0.716,-0.355,0"
"0.721,0.973,0"
"0.821,-0.054,0"
"0.917,-0.019,0"
"1.001,-0.053,0"
"1.072,0.015,0"
"0.83,0.251,0"
"0.7,-0.076,0"
"0.882,-0.031,0"
"0.729,-0.128,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.863,0.26,0"
"0.954,-0.009,0"
"0.748,-0.064,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.596,-0.106,0"
"0.848,-0.038,0"
"0.936,-0.018,0"
"0.508,-0.123,0"
"0.654,-0.152,0"
"0.965,-0.061,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.61,-0.164,0"
"0.597,-0.155,0"
"0.66,-0.084,0"
"1.051,0.305,0"
"-0.716,-0.355,0"
"1.146,0.028,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.868,-0.044,0"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.81,0.991,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"-0.897,0.496,1"
"0.874,-0.082,0"
"-0.715,-0.356,0"
"0.892,-0.029,0"
"0.841,0.254,0"
"0.869,-0.053,0"
"0.708,-0.084,0"
"0.928,-0.02,0"
"-0.716,-0.355,0"
"0.859,-0.044,0"
"0.702,-0.134,0"
"0.692,-0.078,0"
"0.742,-0.063,0"
"0.862,-0.046,0"
"0.71,-0.14,0"
"-0.715,-0.355,0"
"0.981,-0.007,0"
"0.719,-0.093,0"
"0.829,-0.094,0"
"0.828,-0.094,0"
"0.728,-0.065,0"
"0.774,-0.058,0"
"0.988,-0.005,0"
"1.056,-0.048,0"
"-0.715,-0.355,0"
"0.606,-0.098,0"
"0.722,-0.122,0"
"0.879,-0.086,0"
"0.955,-0.013,0"
"1.148,-0.017,0"
"-0.715,-0.356,0"
"-0.749,-0.219,0"
"0.81,-0.047,0"
"0.656,-0.087,0"
"-0.715,-0.355,0"
"0.798,-0.106,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.839,-0.041,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.938,-0.04,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"0.702,-0.08,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"-0.749,-0.219,0"
"1.187,0.339,0"
"0.958,1.031,0"
"-0.716,-0.355,0"
"0.806,-0.104,0"
"-0.749,-0.219,0"
"0.971,-0.029,0"
"0.789,-0.109,0"
"0.974,-0.075,0"
"-0.749,-0.219,0"
"0.935,-0.03,0"
"0.825,-0.1,0"
"0.948,-0.066,0"
